student_count,course_count,location_count,status,total_time_sec,complete_assignments_tried,valid_schedule_found,total_schedules_generated,conflict_free,student_conflicts,time_slots_used,best_fitness,perfect_fitness,checker_student_conflicts,checker_location_conflicts,notes
20,4,4,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
20,4,8,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
20,4,16,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
20,4,32,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
20,4,64,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
20,4,128,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
20,4,256,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
20,4,512,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
20,4,1024,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
20,4,2048,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
40,8,4,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
40,8,8,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
40,8,16,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
40,8,32,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
40,8,64,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
40,8,128,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
40,8,256,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
40,8,512,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
40,8,1024,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
40,8,2048,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
80,16,4,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
80,16,8,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
80,16,16,success,0.03,,,10000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
80,16,32,success,0.03,,,10000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
80,16,64,success,0.03,,,10000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
80,16,128,success,0.03,,,10000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
80,16,256,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
80,16,512,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
80,16,1024,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
80,16,2048,success,0.00,,,5000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
160,32,4,success,1.70,,,145000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
160,32,8,success,1.69,,,145000,True,0,,10000,10000,No student conflicts found!,No location conflicts found!,Perfect fitness achieved
